"idsite","occ1","occ2","occ3","occ4","effort","altitude","foret","X","Y"
2297,0,0,0,0,-0.783587148244182,0.816279710154083,-0.217779865342973,675000,6495000
2298,0,0,0,0,-0.783587148244182,1.47827953163019,0.456915618145466,685000,6495000
2301,0,0,0,0,-0.662065857106192,-0.0751115531695584,-0.671998863570019,715000,6495000
2302,0,0,0,0,-0.662065857106192,-0.177483903364683,-0.617164121559895,725000,6495000
2303,0,0,0,0,-0.662065857106192,0.328519932316363,1.10415342012753,735000,6495000
2304,0,0,0,0,-0.783587148244182,0.811721881873702,1.75364510785062,745000,6495000
2305,0,0,0,0,-0.702572954152189,0.356533427214052,1.00555709948103,755000,6495000
2306,0,0,0,0,-0.621558760060196,1.01338783911728,1.58241364175034,765000,6495000
2307,0,0,0,0,-0.216487789600232,0.899677988489185,1.08372539164161,775000,6495000
2308,0,0,0,0,-0.175980692554235,-0.0552127409629955,-0.216484541096876,785000,6495000
2309,0,0,0,0,-0.0949664984622425,-0.319754956309131,-1.16916481133837,795000,6495000
2310,0,0,0,0,0.0265547926757467,-0.0362387627756655,-0.557298750220256,805000,6495000
2311,0,0,0,0,-0.0544594014162461,0.298840653845227,-0.365564224893097,815000,6495000
2312,0,0,0,0,-0.0949664984622425,-0.242935959671991,-0.48038530342308,825000,6495000
2313,0,0,0,0,-0.0544594014162461,-0.36384204569299,0.104608302497635,835000,6495000
2314,0,0,0,0,-0.216487789600232,-0.535916429289072,-0.216768297391011,845000,6495000
2315,0,0,0,0,-0.419023274830214,-0.521004750536458,-0.352535278165664,855000,6495000
2316,0,0,0,0,-0.45953037187621,-0.282808311010622,-0.551875994343279,865000,6495000
2317,0,0,0,0,-0.135473595508239,-0.165916998811843,-0.452646088256726,875000,6495000
2318,0,0,0,0,0.188583180859732,-0.17988023802677,-0.573533274223519,885000,6495000
2319,0,0,0,0,0.674668345411689,-0.150135921949032,-0.80820205313626,895000,6495000
2320,0,0,0,0,1.32278189814763,-0.281285773622771,-0.467199223195951,905000,6495000
2321,0,0,0,0,1.84937415974559,-0.0606014677442576,0.405098068328168,915000,6495000
2322,0,0,0,0,2.33545932429754,0.424833997837694,1.70191430811802,925000,6495000
2323,0,0,0,0,2.74053029475751,-0.109561895295795,-0.0232858386801842,935000,6495000
2324,0,0,0,0,3.51016513863144,-0.141568827660362,0.560221633219622,945000,6495000
2325,0,2,0,0,3.30762965340146,0.470083230630211,2.02475771184566,955000,6495000
2326,0,1,0,0,2.65951610066551,2.10853425247725,1.0063839193877,965000,6495000
2327,0,0,0,0,2.21393803315955,0.919058898076314,1.8728294866424,975000,6495000
2328,0,0,0,0,1.80886706269959,2.343309122908,0.712146221385169,985000,6495000
2329,0,0,0,0,1.6873457715616,3.3106543643648,-0.609109834192732,995000,6495000
2330,0,0,0,0,1.76835996565359,3.52169656520362,-0.938525230361988,1005000,6495000
2331,0,0,0,0,1.28227480110164,4.1389330477244,-1.1607356144194,1015000,6495000
2332,0,0,0,0,0.998725121779661,3.90570197796164,-1.08253427741385,1025000,6495000
2333,0,0,0,0,0.310104471997722,3.52924412860325,-1.25499708283751,1035000,6495000
2334,0,0,0,0,-0.175980692554235,2.7523768257695,-1.25499708283751,1045000,6495000
2335,0,0,0,0,-0.621558760060196,-1.02721033479338,-1.25499708283751,1055000,6495000
2336,0,0,0,0,-0.743080051198185,-1.02721033479338,-1.25499708283751,1065000,6495000
2345,0,0,0,0,-0.783587148244182,-0.292493090866641,0.175317569130022,555000,6505000
2346,0,0,0,0,-0.743080051198185,-0.326859507515221,-0.550417205457765,565000,6505000
2347,0,0,0,0,-0.743080051198185,-0.30109409990557,-0.202922970402194,575000,6505000
2348,0,0,0,0,-0.783587148244182,-0.22499787806294,-0.325010244109053,585000,6505000
2349,0,0,0,0,-0.783587148244182,-0.0388306904202142,0.617971326251315,595000,6505000
2350,0,0,0,0,-0.743080051198185,0.121072852378178,1.19307737574005,605000,6505000
2351,0,0,0,0,-0.743080051198185,0.330018193566681,1.31641121044664,615000,6505000
2352,0,0,0,0,-0.743080051198185,0.554067638160355,0.50392998819539,625000,6505000
2353,0,0,0,0,-0.743080051198185,0.45764580366723,1.27126775953711,635000,6505000
2354,0,0,0,0,-0.743080051198185,0.375309796274515,1.06513123839345,645000,6505000
2355,0,0,0,0,-0.743080051198185,0.427321024776633,0.715623902963943,655000,6505000
2356,0,0,0,0,-0.783587148244182,0.409124306509333,0.827988431929247,665000,6505000
2357,0,0,0,0,-0.783587148244182,0.703912737584253,-0.143501923836447,675000,6505000
2360,0,0,0,0,-0.702572954152189,0.308055204070401,0.0446928208606223,705000,6505000
2361,0,0,0,0,-0.540544565968203,-0.205176920649281,-0.778428555218919,715000,6505000
2362,0,0,0,0,-0.540544565968203,0.0930868089287998,0.382188906596732,725000,6505000
2363,0,0,0,0,-0.5810516630142,0.0986376329274304,0.473655420980583,735000,6505000
2364,0,0,0,0,-0.783587148244182,0.318899996954754,0.735501122294052,745000,6505000
2365,0,0,0,0,-0.662065857106192,0.317324350413181,1.47678813955123,755000,6505000
2366,0,0,0,0,-0.540544565968203,1.37781845605694,0.889183342610502,765000,6505000
2367,0,0,0,0,-0.175980692554235,0.60872225047349,0.595346122871666,775000,6505000
2368,0,0,0,0,-0.0139523043702497,-0.29112400213436,-0.981352494421525,785000,6505000
2369,0,0,0,0,-0.256994886646228,-0.356172967717102,-1.14970410859797,795000,6505000
2370,0,0,0,0,0.0265547926757467,-0.0729577659038784,-0.49084400948104,805000,6505000
2371,0,0,0,0,-0.0139523043702497,0.216639139458064,-0.872762099284848,815000,6505000
2372,0,0,0,0,-0.0544594014162461,0.108725824229807,-0.667830279530946,825000,6505000
2373,0,0,0,0,-0.0139523043702497,-0.491696252293561,-0.857038747461585,835000,6505000
2374,0,0,0,0,-0.0544594014162461,-0.613485719815209,-0.835953088675181,845000,6505000
2375,0,0,0,0,-0.216487789600232,-0.5122972476353,-0.74375222943613,855000,6505000
2376,0,0,0,0,-0.338009080738221,-0.486627095725722,-0.61612561258784,865000,6505000
2377,0,0,0,0,-0.378516177784217,-0.53162554116874,-0.582915215060891,875000,6505000
2378,0,0,0,0,0.0265547926757467,-0.372922932782857,-0.268708765612487,885000,6505000
2379,0,0,0,0,0.229090277905729,-0.421542801784913,-0.646446518357207,895000,6505000
2380,0,0,0,0,0.796189636549679,-0.511031644900574,0.0113457650092489,905000,6505000
2381,0,0,0,0,1.44430318928562,0.183703461736663,0.919163444475686,915000,6505000
2382,0,0,0,0,2.01140254792957,-0.282564043018724,0.0239909369054501,925000,6505000
2383,0,0,0,0,2.53799480952752,0.876934340791499,1.4764322486758,935000,6505000
2384,0,0,0,0,3.22661545930946,0.910409443789722,1.32775068580401,945000,6505000
2385,0,0,0,0,2.8620515858955,0.234421050003871,0.826738772712209,955000,6505000
2386,0,0,0,0,2.41647351838954,1.26440410009102,1.8977461584861,965000,6505000
2387,0,0,0,0,2.21393803315955,2.29539548389871,0.531732851521715,975000,6505000
2388,0,0,0,0,1.6873457715616,1.9650637918448,0.0102656995136992,985000,6505000
2389,0,0,0,2,1.44430318928562,1.92623608301804,0.493719341579941,995000,6505000
2390,0,0,0,0,1.16075350996365,2.91082739254409,-0.0418374251165911,1005000,6505000
2391,0,0,0,0,0.877203830641671,3.8989372030336,-1.18701627222463,1015000,6505000
2392,0,0,0,0,0.391118666089714,3.59759956635738,-1.25499708283751,1025000,6505000
2393,0,0,0,0,0.0265547926757467,4.27560687480755,-1.25499708283751,1035000,6505000
2394,0,0,0,0,-0.338009080738221,-1.02721033479338,-1.25499708283751,1045000,6505000
2395,0,0,0,0,-0.702572954152189,-1.02721033479338,-1.25499708283751,1055000,6505000
2396,0,0,0,0,-0.783587148244182,-1.02721033479338,-1.25499708283751,1065000,6505000
2405,0,0,0,0,-0.743080051198185,-0.424312840162405,-1.01942126713077,555000,6515000
2406,0,0,0,0,-0.743080051198185,-0.406141696512952,-0.637931337488794,565000,6515000
2407,0,0,0,0,-0.743080051198185,-0.404851438757606,-0.696346136954047,575000,6515000
2408,0,0,0,0,-0.743080051198185,-0.25967755763033,-0.217738847639881,585000,6515000
2409,0,0,0,0,-0.783587148244182,-0.185983041320995,0.628706379822885,595000,6515000
2410,0,0,0,0,-0.743080051198185,0.0104658673412696,0.973676039238042,605000,6515000
2411,0,0,0,0,-0.743080051198185,0.223702272082478,1.31322139366757,615000,6515000
2412,0,0,0,0,-0.743080051198185,0.49788289239696,0.607014143969075,625000,6515000
2413,0,0,0,0,-0.743080051198185,0.502294161270788,0.937486975177001,635000,6515000
2414,0,0,0,0,-0.743080051198185,0.517395789690913,1.42112448970538,645000,6515000
2415,0,0,0,0,-0.783587148244182,0.425674514103531,0.135359456357896,655000,6515000
2416,0,0,0,0,-0.783587148244182,0.378189478462439,0.372310577464137,665000,6515000
2417,0,0,0,0,-0.783587148244182,0.674746461045903,0.652160962506114,675000,6515000
2420,0,0,0,0,-0.702572954152189,0.186208849794263,-0.287259072350439,705000,6515000
2421,0,0,0,0,-0.5810516630142,-0.307665000591279,-1.00591836050734,715000,6515000
2422,0,0,0,0,-0.500037468922207,-0.259790766978544,-1.04937284519093,725000,6515000
2423,0,0,0,0,-0.5810516630142,-0.148823674519689,-0.164841838499985,735000,6515000
2424,0,0,0,0,-0.743080051198185,-0.165439618642457,0.620702606868398,745000,6515000
2425,0,0,0,0,-0.5810516630142,0.683952999163815,2.14333133771192,755000,6515000
2426,0,0,0,0,-0.5810516630142,0.919634589007219,1.47790888598712,765000,6515000
2427,0,0,0,0,-0.216487789600232,0.109229835822567,0.832752816627688,775000,6515000
2428,0,0,0,0,-0.0949664984622425,-0.324438668964619,-0.320927467218978,785000,6515000
2429,0,0,0,0,-0.135473595508239,-0.369197203561752,-0.926008499779083,795000,6515000
2430,0,0,0,0,-0.0949664984622425,-0.0422907710376205,-0.679654289134697,805000,6515000
2431,0,0,0,0,-0.0544594014162461,0.0387736579361929,-0.513236375094531,815000,6515000
2432,0,0,0,0,-0.0139523043702497,0.0530084769738702,0.351417681676502,825000,6515000
2433,0,0,0,0,0.229090277905729,-0.498976866218986,-0.862294603719083,835000,6515000
2434,0,0,0,0,-0.0544594014162461,-0.67266351131995,-1.2489138767982,845000,6515000
2435,0,0,0,0,-0.216487789600232,-0.608296185092732,-1.22501889631047,855000,6515000
2436,0,0,0,0,-0.0949664984622425,-0.58481445265452,-0.945125140435676,865000,6515000
2437,0,0,0,0,-0.0949664984622425,-0.470178782546949,0.286696326170104,875000,6515000
2438,0,0,0,0,-0.0544594014162461,-0.503809894416939,-0.131944562979073,885000,6515000
2439,0,0,0,0,0.0265547926757467,-0.544529883991484,0.0792582843457258,895000,6515000
2440,0,0,0,0,0.431625763135711,-0.369066842265544,1.10274251890523,905000,6515000
2441,0,0,0,0,1.03923221882566,-0.249281454532827,0.487096295905247,915000,6515000
2442,0,0,0,0,1.7278528686076,-0.278415151659482,0.0606561834966435,925000,6515000
2443,0,0,0,0,2.65951610066551,0.971115937570913,1.68387082932058,935000,6515000
2444,0,0,0,2,3.10509416817147,0.991738663194102,1.06198129432412,945000,6515000
2445,0,0,0,0,3.14560126521747,1.26451795433531,1.48077244701287,955000,6515000
2446,0,0,0,0,2.37596642134354,0.356448862398456,1.504546011374,965000,6515000
2447,0,0,0,0,2.21393803315955,1.91005565681815,1.12630917623205,975000,6515000
2448,0,0,0,0,1.60633157746961,2.85024019391477,-0.575294004591732,985000,6515000
2449,0,0,0,0,1.24176770405564,2.76507937316105,-0.597126064339827,995000,6515000
2450,0,0,0,0,0.755682539503682,3.27003159735129,-0.857950903049402,1005000,6515000
2451,0,0,0,0,0.391118666089714,3.6507634561072,-1.25499708283751,1015000,6515000
2452,0,0,0,0,0.0265547926757467,2.23558853763589,-1.25499708283751,1025000,6515000
2453,0,0,0,0,-0.216487789600232,-1.02721033479338,-1.25499708283751,1035000,6515000
2454,0,0,0,0,-0.540544565968203,-1.02721033479338,-1.25499708283751,1045000,6515000
2455,0,0,0,0,-0.743080051198185,-1.02721033479338,-1.25499708283751,1055000,6515000
2464,0,0,0,0,-0.783587148244182,-0.419561357893943,0.266881744711712,545000,6525000
2465,0,0,0,0,-0.743080051198185,-0.513372571956513,-0.595739814150915,555000,6525000
2466,0,0,0,0,-0.743080051198185,-0.476540374219592,-0.876731353451504,565000,6525000
2467,0,0,0,0,-0.743080051198185,-0.332750223276146,-0.116333252123124,575000,6525000
2468,0,0,0,0,-0.743080051198185,-0.351292115645062,-0.178472108795906,585000,6525000
2469,0,0,0,0,-0.702572954152189,-0.224816122005389,0.887743210381402,595000,6525000
2470,0,0,0,0,-0.783587148244182,-0.0279563732614903,1.50343442488494,605000,6525000
2471,0,0,0,0,-0.783587148244182,0.286541129475156,0.952262104121797,615000,6525000
2472,0,0,0,0,-0.743080051198185,0.366221442363239,1.2959767161159,625000,6525000
2473,0,0,0,0,-0.743080051198185,0.313906515990294,1.05646458163956,635000,6525000
2474,0,0,0,0,-0.743080051198185,0.296257635691573,0.58433573207474,645000,6525000
2480,0,0,0,0,-0.702572954152189,-0.0190947065067362,-0.258176779979872,705000,6525000
2481,0,0,0,0,-0.662065857106192,-0.412323510883046,-1.24639802120827,715000,6525000
2482,0,0,0,0,-0.662065857106192,-0.407296957805222,-0.911405490276409,725000,6525000
2483,0,0,0,0,-0.702572954152189,-0.353185191112121,-0.033545113836902,735000,6525000
2484,0,0,0,0,-0.743080051198185,-0.0351810481807801,0.897136197037013,745000,6525000
2485,0,0,0,0,-0.621558760060196,0.549886547031295,1.59863967933227,755000,6525000
2486,0,0,0,0,-0.540544565968203,0.28703801321721,0.711222952626564,765000,6525000
2487,0,0,0,0,-0.378516177784217,-0.0149957143516516,-0.116012923394212,775000,6525000
2488,0,0,0,0,-0.175980692554235,-0.350421464069801,-0.559751999509973,785000,6525000
2489,0,0,0,0,-0.135473595508239,-0.212141214469837,-0.511494368735284,795000,6525000
2490,0,0,0,0,-0.216487789600232,0.22827194686636,-0.146894337086625,805000,6525000
2491,0,0,0,0,-0.175980692554235,0.105495501594241,-0.211479909851751,815000,6525000
2492,0,0,0,0,0.188583180859732,-0.355540932737671,-0.471752592354509,825000,6525000
2493,0,0,0,0,0.269597374951725,-0.438117286503072,-0.510284110760132,835000,6525000
2494,0,0,0,0,0.148076083813736,-0.586476525893979,-1.02541705850513,845000,6525000
2495,0,0,0,0,0.188583180859732,-0.651735429489207,-0.880547380566377,855000,6525000
2496,0,0,0,0,0.0265547926757467,-0.640131565045849,-0.647964846897128,865000,6525000
2497,0,0,0,0,0.10756898676774,-0.600634153454475,-0.566876686978808,875000,6525000
2498,0,0,0,0,0.0265547926757467,-0.500370649713542,-0.192751927086282,885000,6525000
2499,0,0,0,0,0.350611569043718,0.0940964626413717,1.26713339059356,895000,6525000
2500,0,0,0,0,0.634161248365693,-0.208515964178344,1.14127141056139,905000,6525000
2501,0,0,0,0,0.796189636549679,-0.426657485178175,0.490438868268252,915000,6525000
2502,0,0,0,0,1.32278189814763,-0.157773274209493,0.154346679089216,925000,6525000
2503,0,0,0,2,2.45698061543553,0.148724655840727,0.317729821920945,935000,6525000
2504,0,0,0,0,2.90255868294149,0.862982450009962,1.40025759200214,945000,6525000
2505,0,0,0,0,3.10509416817147,0.594504746960077,1.45038459280857,955000,6525000
2506,0,2,0,0,3.14560126521747,1.0106935711161,1.31028401424677,965000,6525000
2507,0,0,0,0,2.49748771248153,1.64927680342218,1.07619429888466,975000,6525000
2508,0,0,0,0,1.76835996565359,2.5497137327706,-0.411841286575611,985000,6525000
2509,0,0,0,0,1.20126060700964,3.83903305087995,-1.23127422231809,995000,6525000
2510,0,0,0,0,0.715175442457686,2.88117789185924,-1.25366037899991,1005000,6525000
2511,0,0,0,0,0.148076083813736,2.24137110176274,-1.25499708283751,1015000,6525000
2512,0,0,0,0,-0.297501983692225,2.66000630378317,-1.25499708283751,1025000,6525000
2513,0,0,0,0,-0.500037468922207,-1.02721033479338,-1.25499708283751,1035000,6525000
2514,0,0,0,0,-0.5810516630142,-1.02721033479338,-1.25499708283751,1045000,6525000
2515,0,0,0,0,-0.743080051198185,-1.02721033479338,-1.25499708283751,1055000,6525000
2524,0,0,0,0,-0.783587148244182,-0.548400571779767,-0.54054466864449,545000,6535000
2525,0,0,0,0,-0.743080051198185,-0.41684448897505,-0.100031240864527,555000,6535000
2526,0,0,0,0,-0.743080051198185,-0.345163301105943,-0.31756664231486,565000,6535000
2527,0,0,0,0,-0.743080051198185,-0.411552115370561,0.437391864998984,575000,6535000
2528,0,0,0,0,-0.702572954152189,-0.298321025512274,0.144765913523553,585000,6535000
2529,0,0,0,0,-0.702572954152189,-0.145876026438646,0.947447609125982,595000,6535000
2530,0,0,0,0,-0.783587148244182,0.00360911997718032,1.39789190102772,605000,6535000
2531,0,0,0,0,-0.783587148244182,0.157088140411053,1.75411442042065,615000,6535000
2532,0,0,0,0,-0.783587148244182,0.100604382915454,1.0265770221784,625000,6535000
2533,0,0,0,0,-0.783587148244182,0.0724852158118735,0.397297700075387,635000,6535000
2534,0,0,0,0,-0.783587148244182,0.147155746448608,-0.0649246669908447,645000,6535000
2540,0,0,0,0,-0.702572954152189,-0.0924128669569978,-0.311957993399239,705000,6535000
2541,0,0,0,0,-0.662065857106192,-0.419032602312372,-1.24103440981566,715000,6535000
2542,0,0,0,0,-0.662065857106192,-0.442123222653922,-0.871030431542061,725000,6535000
2543,0,0,0,0,-0.702572954152189,-0.425493459248125,-0.208727143771144,735000,6535000
2544,0,0,0,0,-0.743080051198185,0.136420928833365,1.74778624421088,745000,6535000
2545,0,0,0,0,-0.662065857106192,0.646280234796336,2.24639016892672,755000,6535000
2546,0,0,0,0,-0.621558760060196,0.335260880693941,0.261609925899809,765000,6535000
2547,0,0,0,0,-0.378516177784217,0.0199283388692201,-0.321189805402139,775000,6535000
2548,0,0,0,0,-0.419023274830214,-0.214110062893102,-0.666715460119476,785000,6535000
2549,0,0,0,0,-0.419023274830214,-0.0801115383347776,-0.786351505113125,795000,6535000
2550,0,0,0,0,-0.297501983692225,0.214249220028544,0.617714308919623,805000,6535000
2551,0,0,0,0,-0.0544594014162461,-0.174045476884096,-0.123398938757954,815000,6535000
2552,0,0,0,0,-0.0139523043702497,-0.40550799706956,-0.672569137612849,825000,6535000
2553,0,0,0,0,0.148076083813736,-0.606742999244384,-1.01857137897564,835000,6535000
2554,0,0,0,0,0.188583180859732,-0.532300909082503,-0.77432429286532,845000,6535000
2555,0,0,0,0,0.269597374951725,-0.493111738506501,-0.459374271262334,855000,6535000
2556,0,0,0,0,0.0265547926757467,-0.533610201724571,-0.277252234551998,865000,6535000
2557,0,0,0,0,0.188583180859732,-0.598399013466347,-0.658930448248148,875000,6535000
2558,0,0,0,0,0.310104471997722,-0.264873885216458,1.08096312885142,885000,6535000
2559,0,0,0,0,0.350611569043718,0.358414314247622,1.97417917954246,895000,6535000
2560,0,0,0,0,0.755682539503682,0.200992999872667,1.00369534028746,905000,6535000
2561,0,0,0,0,0.877203830641671,0.0758448455369793,1.16978120625497,915000,6535000
2562,0,0,0,0,1.56582448042361,-0.0335162489673323,0.512470156859939,925000,6535000
2563,0,0,0,0,2.29495222725155,-0.0626653051906607,-0.403983736007681,935000,6535000
2564,0,0,0,0,2.74053029475751,0.127493857710601,0.537362851195761,945000,6535000
2565,0,0,0,0,2.74053029475751,0.955895323888977,1.50914592114477,955000,6535000
2566,0,0,0,1,3.06458707112548,1.76934641053108,0.340171287543557,965000,6535000
2567,0,0,0,0,2.61900900361952,1.7173405582117,1.03661524626525,975000,6535000
2568,0,0,0,2,1.7278528686076,1.61342099586058,0.561437885571744,985000,6535000
2569,0,0,0,0,1.20126060700964,3.51704227962144,-0.289230481495784,995000,6535000
2570,0,0,0,0,0.634161248365693,4.22071269729659,-1.19961316497091,1005000,6535000
2571,0,0,0,0,0.0265547926757467,3.57481597200701,-1.20172673430213,1015000,6535000
2572,0,0,0,0,-0.378516177784217,3.12204365981093,-1.25499708283751,1025000,6535000
2573,0,0,0,0,-0.5810516630142,-1.02721033479338,-1.25499708283751,1035000,6535000
2574,0,0,0,0,-0.621558760060196,-1.02721033479338,-1.25499708283751,1045000,6535000
2585,0,0,0,0,-0.743080051198185,-0.437419874415181,0.0337574608046572,555000,6545000
2586,0,0,0,0,-0.743080051198185,-0.285313845495827,1.16291528728414,565000,6545000
2587,0,0,0,0,-0.743080051198185,-0.114932829766756,1.55753145441236,575000,6545000
2588,0,0,0,0,-0.702572954152189,-0.207793797137117,1.32113747360165,585000,6545000
2589,0,0,0,0,-0.743080051198185,-0.168057553946614,0.80575279570015,595000,6545000
2590,0,0,0,0,-0.783587148244182,-0.114019932964434,0.37005601819761,605000,6545000
2591,0,0,0,0,-0.783587148244182,-0.0340311705832771,1.18993335869514,615000,6545000
2592,0,0,0,0,-0.783587148244182,0.0237733404974471,0.897283295006723,625000,6545000
2593,0,0,0,0,-0.783587148244182,-0.0421933767433164,0.0762445271329627,635000,6545000
2594,0,0,0,0,-0.783587148244182,0.0149079485364114,-0.334697898171936,645000,6545000
2595,0,0,0,0,-0.783587148244182,0.135284007432591,-0.423185678669146,655000,6545000
2596,0,0,0,0,-0.783587148244182,0.126448195744668,-0.406252237252107,665000,6545000
2601,0,0,0,0,-0.783587148244182,-0.317569257689918,-1.24142151649336,715000,6545000
2602,0,0,0,0,-0.783587148244182,-0.384251154516423,-0.636178285311308,725000,6545000
2603,0,0,0,0,-0.783587148244182,-0.448367664066888,0.0109025852287103,735000,6545000
2604,0,0,0,0,-0.783587148244182,0.0548345146055524,1.51990589515993,745000,6545000
2605,0,0,0,0,-0.662065857106192,0.352574159394146,1.13267022048633,755000,6545000
2606,0,0,0,0,-0.621558760060196,0.64686739867816,2.03752048129457,765000,6545000
2607,0,0,0,0,-0.500037468922207,-0.199317605841432,-0.747103793364591,775000,6545000
2608,0,0,0,0,-0.419023274830214,-0.382162546409721,-0.80211573993438,785000,6545000
2609,0,0,0,0,-0.45953037187621,-0.239062764669033,-0.900284708649651,795000,6545000
2610,0,0,0,0,-0.419023274830214,0.0213121839529078,-0.0364628263130317,805000,6545000
2611,0,0,0,0,-0.216487789600232,-0.00587900147857873,0.960107329173034,815000,6545000
2612,0,0,0,0,-0.0949664984622425,-0.249126394964937,-0.423319104071159,825000,6545000
2613,0,0,0,0,-0.0949664984622425,-0.628488846562114,-1.19945579152776,835000,6545000
2614,0,0,0,0,-0.0544594014162461,-0.504512252282606,-0.883927367271037,845000,6545000
2615,0,0,0,0,0.0265547926757467,-0.492518865370829,-1.10976445884368,855000,6545000
2616,0,0,0,0,-0.0139523043702497,-0.486812379779893,-0.570365683786021,865000,6545000
2617,0,0,0,0,0.148076083813736,-0.519424705779332,-0.0638437932646922,875000,6545000
2618,0,0,0,0,0.229090277905729,-0.256580892780598,0.981941544202738,885000,6545000
2619,0,0,0,0,0.350611569043718,0.403711712673487,1.70171386692852,895000,6545000
2620,0,0,0,0,0.796189636549679,0.531650543180468,0.667993661194682,905000,6545000
2621,0,0,0,0,0.998725121779661,0.397374835491674,1.19879749312631,915000,6545000
2622,0,0,0,0,1.44430318928562,-0.0494641386651464,0.47631881022703,925000,6545000
2623,0,0,0,0,2.13292383906756,0.0837258312886879,-0.0860739065846701,935000,6545000
2624,0,0,0,0,2.74053029475751,0.182411003469778,0.0664058012999049,945000,6545000
2625,0,1,0,1,2.74053029475751,1.54749365871071,1.33527073274272,955000,6545000
2626,1,1,1,0,2.8620515858955,1.45388905604701,0.74347916657435,965000,6545000
2627,0,0,0,0,2.41647351838954,2.08892566638455,-0.0510026254473106,975000,6545000
2628,0,0,0,0,1.60633157746961,1.15575977774101,0.336548259161378,985000,6545000
2629,0,0,0,0,0.877203830641671,2.15625288649086,0.507925341475261,995000,6545000
2630,0,0,0,0,0.5531470542737,3.26427124730653,-0.458854040164328,1005000,6545000
2631,0,0,0,0,0.0265547926757467,3.82180316523305,-1.14063940669127,1015000,6545000
2632,0,0,0,0,-0.500037468922207,3.37725558008288,-1.25499708283751,1025000,6545000
2633,0,0,0,0,-0.621558760060196,-1.02721033479338,-1.25499708283751,1035000,6545000
2634,0,0,0,0,-0.662065857106192,-1.02721033479338,-1.25499708283751,1045000,6545000
2646,0,0,0,0,-0.783587148244182,-0.367209556709868,0.426609664642251,565000,6555000
2647,0,0,0,0,-0.783587148244182,-0.248311204623348,0.882049091079534,575000,6555000
2648,0,0,0,0,-0.783587148244182,-0.227169567587671,0.643854103075575,585000,6555000
2649,0,0,0,0,-0.783587148244182,-0.194874839420492,0.215823392840649,595000,6555000
2650,0,0,0,0,-0.783587148244182,-0.100214645144027,0.558461441671811,605000,6555000
2651,0,0,0,0,-0.743080051198185,0.0233185901936375,1.55093602328326,615000,6555000
2652,0,0,0,0,-0.743080051198185,-0.181281874661969,0.0479974063852951,625000,6555000
2653,0,0,0,0,-0.743080051198185,-0.0725848447101885,-0.506830810804543,635000,6555000
2654,0,0,0,0,-0.783587148244182,-0.149019726608367,-0.875387872131989,645000,6555000
2655,0,0,0,0,-0.783587148244182,-0.010334902487903,-0.877338570368137,655000,6555000
2661,0,0,0,0,-0.783587148244182,-0.292670523639206,-0.882935129500992,715000,6555000
2662,0,0,0,0,-0.783587148244182,-0.381050778346285,-0.173973227850487,725000,6555000
2663,0,0,0,0,-0.783587148244182,-0.401084674542413,-0.443607510720446,735000,6555000
2664,0,0,0,0,-0.783587148244182,-0.151998688723029,-0.136003968534216,745000,6555000
2665,0,0,0,0,-0.783587148244182,0.121623824189632,1.15180777410977,755000,6555000
2666,0,0,0,0,-0.702572954152189,0.280166818367403,1.61253235516391,765000,6555000
2667,0,0,0,0,-0.540544565968203,-0.401286098374906,-1.20656457116613,775000,6555000
2668,0,0,0,0,-0.5810516630142,-0.476016622956488,-1.09816042266899,785000,6555000
2669,0,0,0,0,-0.621558760060196,-0.218077384288173,-0.870994296898861,795000,6555000
2670,0,0,0,0,-0.5810516630142,0.173166001348798,0.705670004269985,805000,6555000
2671,0,0,0,0,-0.500037468922207,0.144398546522522,1.64112674566058,815000,6555000
2672,0,0,0,0,-0.216487789600232,-0.324010787206227,-0.339859730269307,825000,6555000
2673,0,0,0,0,-0.216487789600232,-0.658120617119543,-1.17076439231108,835000,6555000
2674,0,0,0,0,-0.175980692554235,-0.543419158126856,-0.915063205221958,845000,6555000
2675,0,0,0,0,-0.0544594014162461,-0.516915061400012,-0.85369031542671,855000,6555000
2676,0,0,0,0,-0.0544594014162461,-0.506816812632531,-0.621001667814568,865000,6555000
2677,0,0,0,0,-0.0139523043702497,-0.494299954546208,0.280279648709326,875000,6555000
2678,0,0,0,0,0.0670618897217431,-0.392813909775203,0.295589287492778,885000,6555000
2679,0,0,0,0,0.5531470542737,0.363942362237618,1.55075120788542,895000,6555000
2680,0,0,0,0,0.634161248365693,0.851625412351965,1.5019254583495,905000,6555000
2681,0,0,0,0,0.877203830641671,0.256700651720408,1.03195202509726,915000,6555000
2682,0,0,0,0,1.28227480110164,-0.00903352977901577,0.450543393367844,925000,6555000
2683,0,0,2,0,1.6873457715616,0.148557567659606,-0.0638000141070402,935000,6555000
2684,0,0,2,0,2.13292383906756,0.553218539707924,0.184241647330904,945000,6555000
2685,0,0,0,0,2.13292383906756,0.551141009411965,-0.00860365625471096,955000,6555000
2686,0,1,1,0,2.25444513020555,0.874146469944715,0.422422626004415,965000,6555000
2687,0,0,0,2,2.01140254792957,0.848754311971239,1.20562919700163,975000,6555000
2688,0,0,0,0,1.24176770405564,1.67580183559738,1.2855219838584,985000,6555000
2689,0,0,0,0,0.958218024733664,2.47991972005125,0.123506350452445,995000,6555000
2690,0,0,0,0,0.350611569043718,2.71876592832613,-0.33282677697389,1005000,6555000
